3273)    ,722404,"ascuţitor scule, instrumente medicale şi obiecte de uz casnic"
3274)    ,722405,debitator-şlefuitor perii de maşini electrice
3275)    ,722406,polizator
3276)    ,722407,şlefuitor metale
3277)    ,722408,frezor universal
3278)    ,722409,găuritor- filetator
3279)    ,722410,"honuitor, rodator-lepuitor"
3280)    ,722411,rabotor-mortezor universal
3281)    ,722412,rectificator universal
3282)    ,722413,strungar universal
3283)    ,722414,broşator
3284)    ,722415,frezor la maşini roţi dinţate
3285)    ,722416,gravor mecanic
3286)    ,722417,rabotor-mortezor roţi dinţate
3287)    ,722418,rectificator dantură caneluri
3288)    ,722419,strungar la strung paralel şi de detalonat
3289)    ,722420,strungar la strung revolver
3290)    ,722421,strungar la strung carusel
3291)    ,722422,strungar la maşini orizontale
3292)    ,722423,strungar la maşini de alezat
3293)    ,722424,strungar la maşini de prelucrat în coordonate
3294)    ,722425,strungar la maşini de strunjit roţi căi ferate
3295)    ,722426,rectificator piese producătoare de ochiuri
3296)    ,722427,şlefuitor metale cu plumb industria de armament
3297)    ,722428,debitator semifabricate
3298)    ,722429,curăţitor-sablator
3299)    ,723101,electrician auto
3300)    ,723102,electromecanic auto
3301)    ,723103,mecanic auto
3302)    ,723104,operator standuri încercări
3303)    ,723105,operator pregătire încercări vehicule
3304)    ,723201,mecanic aviaţie
3305)    ,723301,lăcătuş-montator agregate energetice şi de transport
3306)    ,723302,mecanic utilaj
3307)    ,723303,mecanic agricol
3308)    ,723304,motorist
3309)    ,723305,ungător-gresor
3310)    ,723306,"operator în verificarea, reîncărcarea şi repararea stingătoarelor de incendiu"
3311)    ,723307,mecanic întreţinere şi reparaţii maşini de cusut industriale
3312)    ,723308,"operator în verificarea, întreţinerea şi repararea autospecialelor destinate apărării împotriva incendiilor"
3313)    ,723309,mecanic maşini agricole
3314)    ,723310,mecanic trolist
3315)    ,723311,"mecanic întreţinere şi reparaţii utilaje din industria textilă, confecţii şi încălţăminte"
3316)    ,731101,AMC-ist
3317)    ,731102,armurier
3318)    ,731103,"blocator, chituitor, deblocator"
3319)    ,731104,ceasornicar
3320)    ,731105,"centrator, debordator piese optice"
3321)    ,731106,"centrator, finisor aparate optice"
3322)    ,731107,"degresator, curăţător piese şi aparate optice"
3323)    ,731108,lipitor lentile şi prisme
3324)    ,731109,montator aparatură optică
3325)    ,731110,optician
3326)    ,731111,optician armament 
3327)    ,731112,confecţioner seringi
3328)    ,731113,presator piese optice
3329)    ,731114,reparator aparate foto
3330)    ,731115,"reparator stilouri, brichete"
3331)    ,731116,reparator umbrele
3332)    ,731117,gravor piese optice
3333)    ,731118,tratamentist piese optice
3334)    ,731119,"metrolog şi depanator mecanică fină, tehnică digitală şi analogică (MFTDA)"
3335)    ,731120,metrolog verificator
3336)    ,731201,"acordor acordeoane, armonici"
3337)    ,731202,"acordor piane, pianine, orgă, ţambal"
3338)    ,731203,caşerator şi şlefuitor de celuloid pentru carcase acordeoane
3339)    ,731204,ceruitor de piastrine pentru acordeoane
3340)    ,731205,constructor claviatură
3341)    ,731206,constructor-reparator de acordeoane şi armonici
3342)    ,731207,"constructor-reparator de alte instrumente muzicale (suflat, percuţie)"
3343)    ,731208,filator corzi pentru piane
3344)    ,731209,montator corp sonor la piane
3345)    ,731210,montator-reglor piane
3346)    ,731211,montator-ajustor de acordeoane
3347)    ,731212,lutier
3348)    ,731213,constructor restaurator de orgi
3349)    ,731301,argintar
3350)    ,731302,bijutier metale preţioase
3351)    ,731303,cizelator
3352)    ,731304,cizelator clişee galvanice
3353)    ,731305,"confecţioner ştampile de cauciuc, metal, facsimile"
3354)    ,731306,gravor manual
3355)    ,731307,ţintuitor
3356)    ,731308,bijutier metale comune
3357)    ,731309,giuvaergiu
3358)    ,731310,şlefuitor diamante naturale
3359)    ,731311,maistru bijutier
3360)    ,731401,aplicator de detalii la produse din ceramică
3361)    ,731402,debavurator-retuşor la produse din ceramică fină
3362)    ,731403,turnător produse ceramice
3363)    ,731404,fasonator produse ceramice
3364)    ,731405,glazurator produse din ceramică fină
3365)    ,731406,modelator ceramică
3366)    ,731407,olar ceramică (artizanat)
3367)    ,731408,preparator mase ceramice
3368)    ,731409,presator produse ceramice
3369)    ,731410,râşnitor smalţ
3370)    ,731411,şlefuitor produse din ceramică fină
3371)    ,731501,brigadier la fabricarea sticlei
3372)    ,731502,modelator tuburi spectrale
3373)    ,731503,"trăgător, şlefuitor, gradator nivele"
3374)    ,731504,prelucrător topitură sticlă la presă
3375)    ,731505,prelucrător topitură sticlă la ţeavă
3376)    ,731506,formator tuburi spectrale
3377)    ,731601,pictor decor
3378)    ,731602,gradator vase şi aparate de laborator
3379)    ,731603,gravor produse de sticlă
3380)    ,731604,inscripţioner pe produse de sticlă şi ceramică
3381)    ,731605,pictor pe sticlă şi ceramică
3382)    ,731606,oglindar
3383)    ,731701,"confecţioner piese, linguri, spiţe, albii, doniţe, cozi de unelte, şindrilă, ciubere"
3384)    ,731702,confecţioner jucării
3385)    ,731703,confecţioner obiecte artizanale din lemn
3386)    ,731704,confecţioner plute
3387)    ,731705,confecţioner garnituri pentru etanşare
3388)    ,731706,pirogravor
3389)    ,731707,rămar poleitor
3390)    ,731708,sculptor în lemn 
3391)    ,731709,confecţioner cretă şcolară
3392)    ,731710,traforator manual lemn
3393)    ,731711,dogar manual
3394)    ,731712,rotar caretaş
3395)    ,731713,lumânărar
3396)    ,731714,"confecţioner cuţite, brice, brăţări, andrele, agrafe, inele"
3397)    ,731715,"confecţioner nasturi, piepteni"
3398)    ,731716,confecţioner obiecte casnice din deşeuri de aluminiu şi alte metale
3399)    ,731717,confecţioner obiecte din ipsos
3400)    ,731718,"confecţioner obiecte din os, scoică, mică etc."
3401)    ,731719,confecţioner corzi din intestine
3402)    ,731720,încadrator tablouri
3403)    ,731721,confecţioner materiale didactice pentru ştiinţele naturii
3404)    ,731722,"confecţioner bidinele, pensule, perii"
3405)    ,731723,confecţioner mături
3406)    ,731724,împletitor de nuiele
3407)    ,731725,împletitor obiecte din foi de porumb
3408)    ,731726,împletitor papură
3409)    ,731727,legător de păr
3410)    ,731728,"sortator, spălător păr "
3411)    ,731729,prelucrător de păr la maşină
3412)    ,731730,prelucrător manual de păr
3413)    ,731731,împletitor din panglică împletită
3414)    ,731732,pieptănător de păr la maşină
3415)    ,731733,fierbător-uscător de păr
3416)    ,731801,confecţioner plase pescăreşti
3417)    ,731802,confecţioner articole hârtie
3418)    ,731803,confecţioner bibelouri din Jenille
3419)    ,731804,decorator în piele
3420)    ,731805,velator-matisor
3421)    ,731806,confecţioner manual de produse din sfori sau frânghii
3422)    ,731807,ghemuitor
3423)    ,731808,polierator frânghii
3424)    ,731809,cablator frânghii
3425)    ,731810,saluzitor frânghii
3426)    ,731811,confecţioner unelte pescuit din plase
3427)    ,731812,confecţioner îmbrăcare volane în piele
3428)    ,731813,prelucrător de fulgi şi pene
3429)    ,731814,filator
3430)    ,731815,ajutor maistru filator
3431)    ,731816,ţesător
3432)    ,731817,tricoter manual
3433)    ,731818,"ajutor maistru ţesător, tricoter"
3434)    ,731819,croşetor
3435)    ,731820,împletitor textile
3436)    ,731821,confecţioner preţuri
3437)    ,731822,ţesător restaurator manual covoare
3438)    ,731823,pregătitor şi confecţioner cataloage mostre
3439)    ,731824,confecţioner tricotaje după comandă
3440)    ,731825,"finisor textile (vopsitor, imprimeur)"
3441)    ,731826,repasator
3442)    ,731827,aburitor textile
3443)    ,731828,reparator covoare
3444)    ,731829,ţesător manual
3445)    ,731830,cusător mănuşi piele
3446)    ,731831,croitor mănuşi piele
3447)    ,731832,finisor mănuşi piele
3448)    ,731833,croitor-ştanţator articole marochinărie
3449)    ,731834,cusător articole marochinărie
3450)    ,731835,pregătitor articole marochinărie
3451)    ,731836,asamblator-montator articole marochinărie
3452)    ,731901,confecţioner manual în metaloplastie
3453)    ,731902,confecţioner proteze dentare
3454)    ,731903,confecţioner proteze ortopedice
3455)    ,731904,confecţioner jaluzele
3456)    ,731905,împletitor fibre plastice
3457)    ,731906,confecţioner flori artificiale
3458)    ,732101,culegător la maşina de cules şi turnat rânduri (linotipist)
3459)    ,732102,culegător la maşina de perforat programe pentru maşinile de turnat text (monotastor)
3460)    ,732103,culegător la maşina de turnat rânduri pentru titluri (LUDLOV)
3461)    ,732104,culegător manual (zeţar)
3462)    ,732105,frezor-montator clişee
3463)    ,732106,stereotipar
3464)    ,732107,galvanotipist
3465)    ,732108,corodor prin procedee chimice (tiefdruc şi zinco)
3466)    ,732109,zincograf
3467)    ,732110,copist formare tipar plan
3468)    ,732111,desenator cromolitograf
3469)    ,732112,şlefuitor-granulator
3470)    ,732113,gravor plăci metalice
3471)    ,732114,gravor plăci litografice
3472)    ,732115,fotogravor
3473)    ,732116,turnător valuri
3474)    ,732117,manipulant cutter-plotter
3475)    ,732201,tipograf turnător la maşinile de turnat text
3476)    ,732202,imprimeur textil
3477)    ,732203,imprimator serigraf
3478)    ,732204,tăietor matriţe serigrafie
3479)    ,732205,serigraf
3480)    ,732206,operator presă de transfer termic
3481)    ,732207,tipograf-tipăritor
3482)    ,732208,dactilo-rotaprint
3483)    ,732209,operator la maşina electronică de gravat
3484)    ,732210,operator la maşinile de fotoculegere (monofoto)
3485)    ,732211,operator tipărituri Braille
3486)    ,732212,heliografist
3487)    ,732213,operator xerox
3488)    ,732214,operator maşini multiplicat
3489)    ,732215,tipograf print digital şi offset
3490)    ,732216,operator la maşina de gravat şi decupat cu laser
3491)    ,732217,operator la maşina de tampografiat 
3492)    ,732218,tipograf flexograf
3493)    ,732301,legător manual (în poligrafie şi ateliere speciale)
3494)    ,732302,colator publicitar
3495)    ,732303,maşinist în legătorie mecanică
3496)    ,732304,strungar şlefuitor tipografie
3497)    ,741101,electrician în construcţii
3498)    ,741102,electrician de întreţinere în construcţii
3499)    ,741103,instalator pentru sisteme fotovoltaice solare
3500)    ,741104,instalator pentru sisteme termice solare
3501)    ,741105,montator instalaţii solare
3502)    ,741106,electrician constructor montator aparataj şi cabluri de joasă tensiune
3503)    ,741107,electrician constructor montator aparataj şi cabluri de medie şi înaltă tensiune
3504)    ,741108,electrician constructor instalator aparatură de măsură şi control
3505)    ,741109,electrician constructor pentru probe şi încercări funcţionale
3506)    ,741110,electrician în construcţii civile şi industriale
3507)    ,741201,electrician echipamente electrice şi energetice
3508)    ,741202,bobinator aparataj electric
3509)    ,741203,electromecanic reparator obiecte de uz casnic
3510)    ,741204,bobinator maşini electrice rotative
3511)    ,741205,electrician aparate măsură-control şi automatizare în centrale termoelectrice şi nuclearoelectrice
3512)    ,741206,"electrician montare şi reparaţii aparataj electric de protecţie, relee, automatizare"
3513)    ,741207,bobinator condensatori pentru instalaţii electrice
3514)    ,741208,electrician verificări şi măsurători electrice în centrale şi reţele electrice
3515)    ,741209,bobinator transformatoare
3516)    ,741210,montator/ reglor/ depanator de aparataj electric
3517)    ,741211,"montator, reglor şi depanator pentru aparate de măsură electrice şi relee"
3518)    ,741212,"montator, reglor şi depanator de ascensoare"
3519)    ,741213,electrician nave
3520)    ,741214,confecţioner cablaje auto
3521)    ,741215,electromecanic maşini şi echipamente electrice
3522)    ,741216,electromecanic staţie pompare apă-canal
3523)    ,741301,electrician exploatare centrale şi staţii electrice
3524)    ,741302,electrician exploatare reţele electrice
3525)    ,741303,electrician montare şi reparaţii cabluri electrice subterane
3526)    ,741304,electrician montare şi reparaţii linii electrice aeriene
3527)    ,741305,"electrician montare şi reparaţii echipament electric din centrale, staţii şi posturi de transformare electrice"
3528)    ,741306,"electrician protecţie relee, automatizări şi măsurători electrice"
3529)    ,741307,electrician de întreţinere şi reparaţii
3530)    ,741308,electrician montator de instalaţii automatizate
3531)    ,741309,electrician montator de instalaţii electrice la mijloace de transport
3532)    ,741310,electrician pentru protecţia catodică
3533)    ,741311,electrician rural
3534)    ,741312,electrician de mină
3535)    ,741313,electrician pentru utilizarea energiei electrice 
3536)    ,741314,electrician operator
3537)    ,742101,electrician depanator utilaje calcul
3538)    ,742102,electronist depanator utilaje calcul
3539)    ,742103,plantator elemente electronice
3540)    ,742104,"operator in verificarea, întreţinerea şi repararea instalaţiilor speciale de prevenire şi stingere a incendiilor"
3541)    ,742105,"tehnician pentru sisteme şi instalaţii de semnalizare, alarmare şi alertare în caz de incendiu"
3542)    ,742106,tehnician pentru sisteme şi instalaţii de limitare şi stingere a incendiilor
3543)    ,742201,automatist
3544)    ,742202,"electromecanic SCB (semnalizare, centralizare, blocare)"
3545)    ,742203,electromecanic radio-radioficare
3546)    ,742204,electromecanic reţele cabluri
3547)    ,742205,electromecanic reţele linii
3548)    ,742206,"electromecanic telegrafie, telefonie"
3549)    ,742207,electronist telecomunicaţii
3550)    ,742208,jonctor 
3551)    ,742209,linior
3552)    ,742210,"montator, reglor, testor aparatură de telecomunicaţii şi instalaţii de semnalizare, centralizare şi blocare"
3553)    ,742211,electromecanic electroalimentare
3554)    ,742212,muncitor radioelectronist
3555)    ,742213,electromecanic automatizări şi telecomunicaţii
3556)    ,742214,electromecanic
3557)    ,742215,jonctor fibră optică
3558)    ,742216,depanator telefoane mobile inteligente / tablete
3559)    ,751101,carmangier
3560)    ,751102,ciontolitor tranşator carne
3561)    ,751103,măcelar
3562)    ,751104,sterilizator
3563)    ,751105,operator abatorizare păsări
3564)    ,751106,lucrător la prelucrarea peştelui
3565)    ,751107,afumător carne
3566)    ,751108,operator prelucrare iniţială a păsărilor
3567)    ,751109,operator prelucrarea carcaselor de pasăre
3568)    ,751110,operator sortare carcase de pasăre
3569)    ,751111,operator tranşare carcase de pasăre
3570)    ,751201,brutar
3571)    ,751202,cofetar
3572)    ,751203,patiser
3573)    ,751204,preparator de semifabricate şi preparate culinare
3574)    ,751205,operator la fabricarea produselor congelate de patiserie şi panificaţie
3575)    ,751206,decorator produse cofetărie
3576)    ,751301,pasteurizator produse lactate
3577)    ,751302,preparator produse lactate
3578)    ,751303,smântânitor
3579)    ,751401,"preparator conserve, legume şi fructe"
3580)    ,751402,"uscător-deshidrator legume, fructe"
3581)    ,751403,"preparator castane, dovleac, porumb"
3582)    ,751404,lucrător în procesarea de fructe de pădure şi ciuperci de pădure
3583)    ,751501,degustător
3584)    ,751601,condiţioner tutun pentru fabricarea ţigaretelor
3585)    ,752101,vopsitor lemn
3586)    ,752102,pregătitor paste chimice
3587)    ,752103,pregătitor plăci fibrolemnoase şi hârtie pentru filme
3588)    ,752104,"uscător, aburitor material lemnos"
3589)    ,752201,tâmplar universal
3590)    ,752202,tâmplar carosier
3591)    ,752203,tâmplar manual/ artizanal
3592)    ,752204,marangoz-călăfătuitor
3593)    ,752205,asamblator lăzi
3594)    ,752206,confecţioner-montator produse din lemn
3595)    ,752207,curbător-montator butoaie din lemn
3596)    ,752208,tâmplar manual la presare şi încleiere
3597)    ,752209,corhănitor
3598)    ,752210,tâmplar manual ajustor montator
3599)    ,752211,tâmplar manual la îmbinarea furnirelor
3600)    ,752212,marangoz cală - tachelagiu
3601)    ,752213,"şlefuitor, lustruitor"
3602)    ,752214,pregătitor suprafeţe pentru lăcuit
3603)    ,752215,gardinator
3604)    ,752216,confecţioner-montator cercuri la butoaie
3605)    ,752217,decupator lamele din lemn pentru lăzi
3606)    ,752218,"preparator-dozator adezive, răşini, lacuri şi emailuri în industria lemnului"
3607)    ,752219,tâmplar restaurator
3608)    ,752220,restaurator şarpante şi structuri din lemn
3609)    ,752221,tâmplar binale
3610)    ,752301,strungar în lemn
3611)    ,752302,reglor maşini de prelucrat lemn
3612)    ,752303,tăietor de precizie în lemn
3613)    ,752304,confecţioner articole speciale din lemn
3614)    ,752305,confecţioner parchete
3615)    ,752306,confecţioner cutii chibrituri din furnir
3616)    ,752307,impregnator-uscător chibrituri
3617)    ,752308,confecţioner gămălii chibrituri
3618)    ,752309,maşinist la umplerea şi închiderea cutiilor de chibrituri
3619)    ,752310,pastator cutii chibrituri
3620)    ,752311,fasonator calapoade
3621)    ,752312,montator accesorii pentru calapoade
3622)    ,752313,finisor calapoade
3623)    ,752314,circularist la tăiat lemne de foc
3624)    ,752315,curbător lemn
3625)    ,752316,gradator rechizite şi articole tehnice din lemn
3626)    ,752317,tâmplar mecanic la croit şi dimensionat
3627)    ,752318,tâmplar mecanic la rindeluit
3628)    ,752319,tâmplar mecanic la frezat şi găurit
3629)    ,752320,tâmplar mecanic la strunjit
3630)    ,752321,tâmplar mecanic la şlefuit
3631)    ,752322,confecţioner mine pentru creioane
3632)    ,752323,înnobilator scândurele pentru creioane
3633)    ,752324,fasonator creioane şi tocuri
3634)    ,752325,finisor creioane şi tocuri
3635)    ,752326,preparator paste chimice pentru chibrituri
3636)    ,752327,confecţioner cutii de chibrituri din carton
3637)    ,752328,operator la maşini unelte cu comandă numerică în prelucrarea lemnului
3638)    ,753101,croitor 
3639)    ,753102,"lenjer, confecţioner lenjerie după comandă"
3640)    ,753103,confecţioner pălării
3641)    ,753104,ajutor maistru croitor
3642)    ,753105,plior confecţii
3643)    ,753106,modistă
3644)    ,753107,ceaprazar - şepcar
3645)    ,753108,curăţitor - reparator pălării
3646)    ,753109,retuşier confecţii
3647)    ,753110,"blănar - confecţioner îmbrăcăminte din blană, după comandă"
3648)    ,753111,"confecţioner îmbrăcăminte din piele şi înlocuitori, după comandă"
3649)    ,753112,cojocar
3650)    ,753113,"confecţioner, prelucrător în industria textilă"
3651)    ,753201,"croitor - confecţioner îmbrăcăminte, după comandă"
3652)    ,753202,multiplicator şabloane croitorie
3653)    ,753203,confecţioner corsete
3654)    ,753204,confecţioner reparator cravate
3655)    ,753205,planimetror şabloane
3656)    ,753206,croitor confecţioner costume teatru
3657)    ,753301,broder manual
3658)    ,753302,stopeur
3659)    ,753303,remaieur ciorapi
3660)    ,753304,broder manual - mecanic
3661)    ,753305,broder la gherghef
3662)    ,753401,tapiţer
3663)    ,753402,saltelar
3664)    ,753403,plăpumar
3665)    ,753501,meşteşugar argăsitor
3666)    ,753502,meşteşugar cenuşeritor
3667)    ,753503,meşteşugar finisor mineral
3668)    ,753504,meşteşugar finisor vegetal
3669)    ,753505,meşteşugar sortator în industria pielăriei
3670)    ,753601,"cizmar - confecţioner încălţăminte, după comandă"
3671)    ,753602,confecţioner articole din piele şi înlocuitori
3672)    ,753603,confecţioner încălţăminte ortopedică
3673)    ,753604,"curelar, confecţioner harnaşamente"
3674)    ,753605,"marochiner - confecţioner marochinărie, după comandă"
3675)    ,753606,opincar
3676)    ,753607,tălpuitor (confecţioner - reparaţii încălţăminte)
3677)    ,754101,scafandru
3678)    ,754102,scafandru lucrător subacvatic
3679)    ,754103,scafandru şef grup
3680)    ,754104,scafandru şef utilaj
3681)    ,754105,scafandru greu
3682)    ,754106,operator barocameră
3683)    ,754107,scafandru salvator
3684)    ,754108,şef de scufundare
3685)    ,754109,tehnician de scufundare
3686)    ,754201,artificier de mină
3687)    ,754202,artificier la lucrări de suprafaţă
3688)    ,754203,pirotehnician cinematografie şi teatru
3689)    ,754204,pirotehnician
3690)    ,754301,controlor calitate
3691)    ,811101,miner în subteran
3692)    ,811102,miner la suprafaţă
3693)    ,811103,miner în subteran pentru construcţii
3694)    ,811104,maşinist pentru utilaje specifice la extracţie şi execuţia tunelurilor
3695)    ,811105,semnalist-cuplător
3696)    ,811106,excavatorist pentru excavatoare cu rotor de mare capacitate
3697)    ,811107,trolist
3698)    ,811201,brichetator cărbune
3699)    ,811202,distilator la prepararea cărbunelui
3700)    ,811203,operator la prepararea minereurilor
3701)    ,811204,operator la sfărâmarea minereurilor
3702)    ,811205,prăjitor minereu
3703)    ,811206,prelucrător mică
3704)    ,811207,spălător la prepararea cărbunilor
3705)    ,811208,flotator la prepararea cărbunilor
3706)    ,811209,separator la prepararea cărbunilor
3707)    ,811210,morar la maşini de mărunţit roci
3708)    ,811211,tocător la maşini de mărunţit roci
3709)    ,811212,concasorist
3710)    ,811213,operator mineralurg
3711)    ,811301,operator extracţie ţiţei
3712)    ,811302,sondor la foraj manual
3713)    ,811303,operator-prospector lucrări geologice şi geofizice
3714)    ,811304,operator transport pe conducte singulare gaze
3715)    ,811305,operator extracţie gaze
3716)    ,811306,operator extracţie ţiţei în subteran
3717)    ,811307,operator extracţie sare în salină
3718)    ,811308,operator măsurători speciale sonde
3719)    ,811309,operator lucrări speciale sonde
3720)    ,811310,sondor la forajul mecanizat şi reparaţii sonde
3721)    ,811311,sondor la intervenţii de sonde
3722)    ,811312,sondor la punerea în producţie
3723)    ,811313,primitor-preparator produse fluide
3724)    ,811314,operator flotare produse fluide
3725)    ,811401,cuptorar lianţi
3726)    ,811402,fasonator produse din azbociment
3727)    ,811403,finisor produse din azbociment
3728)    ,811404,morar lianţi
3729)    ,811405,preparator pastă de azbociment
3730)    ,811406,tratamentist produse din azbociment
3731)    ,811407,operator la impregnarea produselor hidroizolatoare
3732)    ,811408,maşinist pentru prefabricate din beton şi beton armat
3733)    ,811409,operator la fabricarea vatei şi produselor din vată minerală
3734)    ,811410,confecţioner garnituri din azbest
3735)    ,811411,operator cameră comandă pentru fabrica de ciment
3736)    ,811412,operator flux pentru fabrica de ciment
3737)    ,812101,cocsar
3738)    ,812102,furnalist
3739)    ,812103,oţelar
3740)    ,812104,pregătitor materiale de şarje
3741)    ,812105,melanjorist
3742)    ,812106,operator oxizi de plumb
3743)    ,812107,dezbătător lingouri
3744)    ,812108,metalurgist pulberi din oxid de fier
3745)    ,812109,curăţitor lingouri
3746)    ,812110,preparator la concentratele miniere
3747)    ,812111,topitor la concentrate miniere
3748)    ,812112,rafinator metale neferoase
3749)    ,812113,electrometalurgist
3750)    ,812114,condiţioner-finisor
3751)    ,812115,turnător fontă
3752)    ,812116,granulator zgură
3753)    ,812117,epurator gaze
3754)    ,812118,maşinist suflante
3755)    ,812119,pregătitor de şarje
3756)    ,812120,dozator la producerea aglomeratului
3757)    ,812121,aglomeratorist
3758)    ,812122,maşinist exhaustor
3759)    ,812123,operator separare magnetică
3760)    ,812124,"laminator semifabricate, profiluri tablă şi platbandă"
3761)    ,812125,"laminator, presator ţevi plumb"
3762)    ,812126,"topitor, turnător metale preţioase"
3763)    ,812127,laminator sârmă
3764)    ,812128,laminator tablă subţire
3765)    ,812129,laminator de bandaje şi discuri
3766)    ,812130,laminator de ţevi
3767)    ,812131,laminator pe laminoare continue
3768)    ,812132,laminator de benzi la rece
3769)    ,812133,presator de ţevi la cald şi profiluri prin extruziune
3770)    ,812134,alimentator-încălzitor de materiale
3771)    ,812135,operator la cuptoare şi instalaţii pentru turnarea şi laminarea metalelor
3772)    ,812136,laminator
3773)    ,812137,"termist-tratamentist de produse brute, forjate, turnate sau laminate"
3774)    ,812138,"termist-tratamentist de piese semifabricate, finite"
3775)    ,812139,călitor prin inducţie sau cu flacără
3776)    ,812140,călitor scule
3777)    ,812141,termist-tratamentist
3778)    ,812142,operator la instalaţii de tratament termic cu procesare
3779)    ,812143,operator la pregătirea şarjelor pentru tratament termic
3780)    ,812144,finisor laminate şi trefilate
3781)    ,812145,decapator
3782)    ,812146,regulator ţevi
3783)    ,812147,"trefilator, trăgător"
3784)    ,812201,galvanizator
3785)    ,812202,metalizator prin pulverizare
3786)    ,812203,metalizator prin cufundare în metal topit
3787)    ,812204,confecţioner protecţii şi obiecte anticorozive
3788)    ,812205,emailator
3789)    ,812206,operator la confecţionarea materialelor electroizolante
3790)    ,812207,matisor cabluri
3791)    ,812208,metalizator-termist
3792)    ,812209,arzător email
3793)    ,812210,emailator insigne şi decoraţii
3794)    ,812211,emailator firme şi decoruri
3795)    ,812212,emailator prin pudrare
3796)    ,812213,emailator prin pulverizare
3797)    ,812214,preparator email
3798)    ,812215,emailator prin imersiune
3799)    ,812216,acoperitor metale
3800)    ,812217,poleitor filiere
3801)    ,812218,protejator conductori cabluri şi condensatori statici de forţă
3802)    ,812219,confecţioner izolaţii la conductori electrici
3803)    ,812220,confecţioner mantale de plumb prin presare la cabluri
3804)    ,812221,confecţioner toroane şi cablaje la conductori electrici
3805)    ,812222,pregătitor seturi de cabluri electrice pentru autotrac şi accesorii
3806)    ,812223,preparator electrolit şi amestec depolarizator
3807)    ,812224,confecţioner şi legător depolarizator
3808)    ,812225,asamblator elemente şi baterii galvanice
3809)    ,812226,confecţioner de elemente galvanice
3810)    ,812227,confecţioner celule de electroliză
3811)    ,813101,operator la maşini de măcinare fină (produse chimice)
3812)    ,813102,operator la maşini de fragmentare (produse chimice)
3813)    ,813103,operator la maşini de amestecare (produse chimice)
3814)    ,813104,operator la instalaţii de ardere
3815)    ,813105,uscător în industria chimică
3816)    ,813106,preparator în industria chimică
3817)    ,813107,sinterizator
3818)    ,813108,operator la fabricarea sticlei
3819)    ,813109,împâslitor pânză sticlă
3820)    ,813110,filator fibre sticlă
3821)    ,813111,preparator amestec şi topitor sticlă
3822)    ,813112,operator poliesteri armaţi cu fibră de sticlă
3823)    ,813113,extractorist în chimie
3824)    ,813114,fermentator în chimie
3825)    ,813115,concentrator-purificator în chimie
3826)    ,813116,extractorist uleiuri volatile naturale şi colesterină
3827)    ,813117,operator chimist la producerea compuşilor organici ai sulfului şi îngrăşămintelor fosfatice
3828)    ,813118,distilator în industria chimică
3829)    ,813119,operator chimist la producerea diverselor produse anorganice
3830)    ,813120,"operator chimist la fabricarea lacurilor, vopselelor şi uleiurilor"
3831)    ,813121,operator chimist la fabricarea coloranţilor
3832)    ,813122,operator la obținerea produselor din spume poliuretanice şi latex
3833)    ,813123,operator chimist la producerea compuşilor anorganici ai azotului şi îngrăşămintelor azotoase
3834)    ,813124,operator lacuri electroizolante
3835)    ,813125,"preparator lacuri, vopsele, paste de fludor folosite la aparataj electric"
3836)    ,813126,operator chimist la chimizarea gazelor de rafinărie
3837)    ,813127,"operator cracare, deformare şi fabricare bitum"
3838)    ,813128,operator chimist la fabricarea altor produse organice
3839)    ,813129,operator chimist la chimizarea gazului de cocs
3840)    ,813130,producător de fire şi fibre sintetice
3841)    ,813131,operator la fabricarea pieii  sintetice
3842)    ,813132,preparator ferodouri
3843)    ,813133,finisor universal ferodouri
3844)    ,813134,operator la fabricarea glicerinei şi acizilor graşi
3845)    ,813135,operator la fabricarea săpunurilor
3846)    ,813136,operator la produse odorante sintetice
3847)    ,813137,operator la fabricarea detergenţilor
3848)    ,813138,operator chimist la produsele farmaceutice şi chimice pure
3849)    ,813139,preparator benzi cauciucate şi compoziţii emplastre
3850)    ,813140,preparator prafuri de spălat şi curăţat
3851)    ,813141,preparator la prepararea produselor cosmetice şi de parfumerie
3852)    ,813142,preparator ser vaccin
3853)    ,813143,condiţioner finisor produse explozive
3854)    ,813144,confecţioner fitile
3855)    ,813145,confecţioner produse pirotehnice
3856)    ,813146,nitrator
3857)    ,813147,pregătitor la produse explozive
3858)    ,813148,preparator la produse explozive
3859)    ,813149,confecţioner cartuşe de vânătoare
3860)    ,813150,operator la tragere şi muniţie
3861)    ,813151,"operator la pregătirea, conservarea şi ambalarea armamentului şi muniţiei"
3862)    ,813152,"pregătitor, completator de echipamente tehnice şi SDV-uri"
3863)    ,813153,delaborator muniţie
3864)    ,813154,operator la producerea sodei şi produselor clorosodice
3865)    ,813155,operator la fabricarea altor produse chimice
3866)    ,813201,fotoceramist
3867)    ,813202,fotocopist
3868)    ,813203,fotopoligraf
3869)    ,813204,fotoreproducător
3870)    ,813205,montator filme
3871)    ,813206,retuşor clişee
3872)    ,813207,pregătitor hârtie fotosensibilă
3873)    ,813208,operator la fabricarea filmelor fotografice
3874)    ,814101,preparator la confecţionarea produselor industriale din cauciuc
3875)    ,814102,pregnator prize tehnice şi bandă izolatoare
3876)    ,814103,confecţioner de produse industriale din cauciuc
3877)    ,814104,vulcanizator de produse industriale din cauciuc
3878)    ,814105,finisor-reparator de produse industriale din cauciuc
